path,Bitwuzla,,SMTInterpol,,YicesQS,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
BV/2017-Preiner-psyco/052.smt2,1,0.6046277040150017,0,1201.7244804069924,1,0.46979206800460815,1,0.41716508800163865,1,1.147016131086275
BV/2020-Preiner-fmcad20/inv/check_ic_concat_s_x_64.smt2,1,0.25865146005526185,0,93.75162133201957,1,0.23714729701168835,1,0.3090147019829601,1,0.22726712515577674
BV/20230321-UltimateAutomizerSvcomp2023/soft_float_4-2.c.cil.c_9.smt2,1,0.2170661010313779,0,0.7675484960200265,0,1201.7207561910618,0,6.345582687994465,1,80.34881595615298
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node733082.smt2,1,0.2843075320124626,1,0.6418459069973323,1,0.23563773813657463,1,0.26890650507993996,1,0.2218917259015143
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_66.smt2,0,1201.3742070619483,0,1201.7138960759912,0,1201.7217910250183,0,1202.2204253978562,0,1201.7214860469103
BV/wintersteiger/fmsd13/fixpoint/itc-b13-fixpoint-8.smt2,1,0.35233908891677856,0,1201.7215852490044,1,4.436056494014338,1,0.4164663611445576,1,0.45709715597331524
BV/2018-Preiner-cav18/check_eq_bvshl0_64bit.smt2,1,0.5172926869709045,0,0.5794827140052803,1,1.46053199400194,1,0.7463462769519538,1,0.9085964960977435
BV/2018-Preiner-cav18/check_bvsge_bvudiv1_64bit.smt2,1,1.6495402350556105,0,0.5505712710146327,1,4.635090059833601,1,44.64158553304151,1,44.22195722302422
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node560442.smt2,1,0.2863105391152203,1,0.5986604159988929,1,0.24902924406342208,1,0.26739944401197135,1,0.22317697410471737
BV/20190429-UltimateAutomizerSvcomp2019/jain_7_true-unreach-call_true-no-overflow_false-termination.i_9.smt2,1,134.37372654303908,0,0.5616384879976977,1,0.2825491181574762,1,582.620596740162,1,0.2480521248653531
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node459232.smt2,1,0.2654508969280869,1,0.5726572099956684,1,0.2576574550475925,1,0.2686258149333298,1,0.23506016400642693
BV/20170501-Heizmann-UltimateAutomizer/MultCommutative_true-unreach-call_true-no-overflow_true-termination.c_3235.smt2,1,0.22743890807032585,0,0.4985964589868672,1,0.22423163009807467,0,30.51667944691144,1,0.23237142502330244
BV/20230321-UltimateAutomizerSvcomp2023/jain_2-2.c_10.smt2,0,1201.2311962819658,0,0.4920960780000314,1,0.29164943494834006,0,6.350202540168539,1,0.9678228800185025
BV/2018-Preiner-cav18/check_bvslt_bvurem0_64bit.smt2,1,0.2533329389989376,0,0.7229408530110959,1,4.4855338940396905,1,4.719650101149455,1,136.6740770030301
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node388424.smt2,1,0.27710882597602904,1,0.6061549269943498,1,0.26135346200317144,1,0.2767706480808556,1,0.2468431710731238
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_4_41.smt2,0,1201.3111867750995,0,418.28998721699463,0,1201.7302176509984,0,521.3982244860381,0,1201.7197611269075
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node601561.smt2,1,0.2616557041183114,1,0.6051396770053543,1,0.22904677409678698,1,0.29641806799918413,1,0.22358319209888577
BV/2017-Preiner-scholl-smt08/model/model_6_47.smt2,1,0.30199309322051704,0,0.8262650149990804,1,0.2227288419380784,1,0.2731775199063122,1,3.1361484590452164
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node43393.smt2,1,0.27346980199217796,0,0.8699933899915777,1,0.2517538219690323,1,1.413656695978716,1,160.67171660112217
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node348711.smt2,1,0.2754612509161234,1,0.6722226190031506,1,0.23663960117846727,1,0.268237282987684,1,0.21999022318050265
BV/2020-Preiner-fmcad20/cons/check_cc_bvlshr_s_x_4.smt2,1,0.23799954284913838,0,2.948311307991389,1,0.23006847710348666,1,0.3158687560353428,1,0.36380353500135243
BV/20190429-UltimateAutomizerSvcomp2019/soft_float_4_true-unreach-call_true-no-overflow_true-termination.c.cil.c_0.smt2,1,0.24358139093965292,0,0.9410845550009981,1,0.27595389704219997,1,0.28059264295734465,1,80.29130152217112
BV/2017-Preiner-keymaera/safety-lemma-node14050.smt2,1,1.9928114439826459,0,0.8790384919848293,1,0.28937201714143157,1,2.2520858778152615,1,164.52251096791588
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node54847.smt2,1,0.31096220994368196,0,0.80146243199124,1,0.24444714817218482,1,0.3777383458800614,1,0.4554228959605098
BV/2017-Preiner-scholl-smt08/RND/RND_3_23.smt2,1,1.0837011490948498,0,1201.7186173890077,1,0.40725182509049773,1,2.020236383890733,1,189.8981300019659
BV/2017-Preiner-scholl-smt08/RND/RND_6_15.smt2,0,1201.4563168359455,0,1201.7474064540002,0,1201.721892128,0,6.341863411013037,0,1201.7250007821713
BV/2017-Preiner-psyco/185.smt2,1,0.2948028708342463,0,7.981221199006541,1,0.3159637078642845,1,0.35156296915374696,1,4.24636460095644
BV/2017-Preiner-psyco/123.smt2,1,0.23704875190742314,0,631.5301108910062,1,0.26726771495305,1,0.2983229460660368,1,0.2842240498866886
BV/2017-Preiner-scholl-smt08/RNDPRE/RNDPRE_3_21.smt2,1,91.10972844599746,0,1201.7126900879957,1,0.5620559558738023,0,1201.7211659420282,1,160.53618300403468
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node476004.smt2,1,0.27151539106853306,1,0.5670348709973041,1,0.24350476288236678,1,0.2932986298110336,1,0.22183947288431227
BV/2018-Preiner-cav18/check_bvsgt_bvand_32bit.smt2,1,0.21671622898429632,0,1.2722708839864936,1,0.22288011596538126,1,0.5529399449005723,1,0.24818507209420204
BV/2017-Preiner-scholl-smt08/RND/RND_3_20.smt2,1,0.4454727659467608,0,1201.7178921340092,1,0.2353965670336038,1,0.32262832298874855,1,4.012861538911238
BV/2018-Preiner-cav18/check_ne_bvurem0_32bit.smt2,1,0.4001719579100609,0,0.5011698210146278,1,0.4552479099947959,1,0.7835760680027306,1,4.534170967992395
BV/2017-Preiner-scholl-smt08/RND/RND_4_23.smt2,1,16.00352221308276,0,1201.7446662720176,1,0.35637119389139116,1,6.663083082996309,0,1201.718115212163
BV/2017-Preiner-psyco/182.smt2,0,1201.250108681852,0,181.809009737015,0,1201.7203859381843,1,6.318196523934603,1,160.24850039789453
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node267053.smt2,1,0.23824315704405308,1,0.5808600799937267,1,0.2311091551091522,1,0.27602065494284034,1,0.22317999601364136
BV/20170501-Heizmann-UltimateAutomizer/jain_2_true-unreach-call_true-no-overflow.i_464.smt2,0,1201.2896349199582,0,0.7011113479966298,1,0.2761767308693379,0,1201.718704940984,1,1.2236942579038441
BV/20210330-PEak/no-extern-loop_sat_subset/medium0.smt2,0,0.6046801570337266,0,2.0053446750098374,0,0.4697936449665576,0,0.5021974549163133,0,7.025806572986767
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node12517.smt2,1,0.35145697207190096,0,1.1134071179840248,1,0.27711707912385464,1,2.7853729089256376,1,164.9059298709035
BV/wintersteiger/fmsd13/fixpoint/small-equiv-fixpoint-10.smt2,1,0.5077921890188009,0,497.63415105998865,1,113.12118418095633,0,107.34035130008124,1,0.22845981502905488
BV/wintersteiger/fmsd13/fixpoint/usb-phy-fixpoint-4.smt2,1,0.5940504202153534,0,1201.754856879008,1,97.49573129904456,1,2.550436574034393,1,1.4378664391115308
BV/2017-Preiner-keymaera/vsl.proof-node2761.smt2,1,44.359980300068855,0,0.8190101990185212,1,6.499032689025626,1,410.3895869872067,1,187.8007129561156
BV/20230321-UltimateAutomizerSvcomp2023/jain_7-1.c_5.smt2,0,1201.2330600700807,0,0.619911013985984,1,0.23104038508608937,0,1201.7182078929618,1,2.1094677650835365
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node4261.smt2,1,0.7487886869348586,0,1.0087856509780977,1,1.163962067104876,1,0.852585124084726,1,1.3469571280293167
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node673414.smt2,1,0.275256552034989,1,0.6459854749846272,1,0.26408168603666127,1,0.2959519559517503,1,0.22049641888588667
BV/2020-Preiner-fmcad20/inv/check_ic_bvsge_s_x_32.smt2,1,0.2213459659833461,0,32.266470169997774,0,1201.7152100570966,1,0.7297797959763557,1,80.32778960699216
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node197946.smt2,1,0.2393072519917041,1,0.592579117976129,1,0.22885861108079553,1,0.2989100969862193,1,0.22161051607690752
BV/2017-Preiner-scholl-smt08/RND/RND_6_29.smt2,0,1201.414409601828,0,1201.7460183739895,0,1201.7213896720205,0,32.305968519998714,0,1201.7221207360271
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node269538.smt2,1,0.24934665183536708,1,0.5577019779884722,1,0.23733194009400904,1,0.2934218992013484,1,0.2228767320048064
BV/2017-Preiner-keymaera/bouncing-ball-simple-node5964.smt2,1,0.26760107395239174,0,0.5764724310138263,1,0.3588285939767957,1,0.3195858169347048,1,0.4507121730130166
BV/20170501-Heizmann-UltimateAutomizer/gcd_2_true-unreach-call_true-no-overflow.i_921.smt2,1,0.4088416330050677,0,1.3234505929867737,1,0.27123968908563256,1,8.638564669992775,1,161.31708667101339
BV/2017-Preiner-scholl-smt08/RND/RND_4_14.smt2,1,5.098653837107122,0,1201.7200301830017,1,0.4096001419238746,0,1202.2217804908287,1,2.183572052977979
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node271799.smt2,1,0.24005064996890724,1,0.6166635619883891,1,0.2662631368730217,1,0.26854250696487725,1,0.22521917195990682
BV/20210330-PEak/extern-loop_sat_subset/medium2.smt2,0,0.6340116488281637,0,1.8580384230008349,0,0.4394996049813926,0,0.5005801441147923,0,5.764509927947074
BV/20210330-PEak/no-extern-loop_sat_subset/medium1.smt2,0,0.6489197378978133,0,1.8706019329838455,0,0.4261658960022032,0,0.5028054199647158,0,6.350203345064074
BV/2020-Preiner-fmcad20/inv/check_ic_bvlshr_s_x_4.smt2,1,0.2210486070252955,0,2.8190023339993786,1,0.2693502230104059,1,0.30133754294365644,1,0.28127327701076865
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node171462.smt2,1,0.24024390010163188,1,0.5745191549999618,1,0.28725769999437034,1,0.2707627951167524,1,0.2431826121173799
BV/2018-Preiner-cav18/check_bvslt_bvurem0_4bit.smt2,1,0.22538586799055338,0,0.4960139829781838,1,0.21954568894580007,1,0.30065285321325064,1,0.2452492769807577
BV/20230321-UltimateAutomizerSvcomp2023/btor2c-eagerMod.bakery.1.prop1-func-interl.c_2.smt2,1,0.30408192495815456,0,1202.7542461470002,0,1202.2230066461489,1,12.31930921995081,1,0.3167191408574581
BV/2017-Preiner-scholl-smt08/model/model_6_51.smt2,1,0.23331912886351347,0,2.4890727769816294,1,0.25385265494696796,1,0.3010299759916961,1,6.56825782591477
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node704546.smt2,1,0.24102061497978866,1,0.5629186339792795,1,0.24377834401093423,1,0.2708101850003004,1,0.22130897385068238
BV/2017-Preiner-keymaera/intersection-example-onelane.proof-node19598.smt2,1,1.7639259321149439,0,0.9546071689983364,1,0.6874113481026143,1,0.47805275581777096,1,0.7857637628912926
BV/llvm13-smtlib/07.smt2,1,10.700234638061374,0,1.3125857429986354,0,1202.2173216389492,1,472.8999361221213,1,989.6710225120187
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node490353.smt2,1,0.2411816120147705,1,0.5882461209839676,1,0.23749068193137646,1,0.2704581569414586,1,0.2222535777837038
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node290206.smt2,1,0.25674705184064806,1,0.5930309710092843,1,0.22970477095805109,1,0.28223810717463493,1,0.22304177097976208
BV/2017-Preiner-psyco/008.smt2,1,0.346948882099241,0,1201.7304828120105,1,0.38857459113933146,1,0.46001732000149786,1,0.8217016370035708
BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_459.smt2,0,1201.3239040568005,0,0.8215932880120818,1,0.2938022529706359,0,1201.77390724211,1,2.7013294538483024
BV/2018-Preiner-cav18/check_eq_bvlshr0_64bit.smt2,1,0.5391974779777229,0,0.8758304749790113,1,1.7010883030015975,1,0.7291081929579377,1,1.1720766259822994
BV/2017-Preiner-scholl-smt08/model/model_5_25.smt2,1,0.23519414709880948,0,0.693564836983569,1,0.22503621620126069,1,0.2731023449450731,1,2.8817502451129258
BV/20170501-Heizmann-UltimateAutomizer/jain_4_true-unreach-call_true-no-overflow.i_266.smt2,0,1201.3714370911475,0,0.6324565749964677,1,0.2965807158034295,0,1201.7704252239782,1,0.6680870000272989
BV/2018-Preiner-cav18/check_bvuge_bvlshr1_64bit.smt2,1,0.24924636399373412,0,1.1835657629999332,1,0.2912708050571382,1,0.32407267298549414,1,0.3910879921168089
BV/2017-Preiner-psyco/125.smt2,1,0.2690984720829874,0,781.676721040014,1,0.25529534998349845,1,0.32918042805977166,1,0.3312770139891654
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node174126.smt2,1,0.26763585209846497,1,0.5635519869974814,1,0.28569139912724495,1,0.2685732131358236,1,0.22743333992548287
BV/20230321-UltimateAutomizerSvcomp2023/sum.i_0.smt2,1,0.24534974712878466,0,0.4444658560096286,1,0.26450677192769945,0,6.272124306997284,1,0.2518531389068812
BV/2017-Preiner-keymaera/ETCS-essentials-live2.proof-node640.smt2,1,0.2983378891367465,0,0.4261121150047984,1,7.838925438001752,1,6.3061475798022,1,160.33115950296633
BV/20190429-UltimateAutomizerSvcomp2019/soft_float_4_true-unreach-call_true-no-overflow_true-termination.c.cil.c_8.smt2,1,0.23386752209626138,0,0.8264937439817004,1,0.2486417880281806,1,0.3029030349571258,1,80.29628326487727
BV/20230321-UltimateAutomizerSvcomp2023/jain_6-1.c_1.smt2,0,1201.2346055840608,0,0.49180686302133836,1,0.25339701818302274,0,6.299839010927826,1,5.415038424078375
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node694990.smt2,1,0.2663055579178035,1,0.5751279300020542,1,0.2666946949902922,1,0.267667172010988,1,0.24133063107728958
BV/2018-Preiner-cav18/check_bvsle_bvashr0_32bit.smt2,1,0.24189684796147048,0,0.8685284380044322,1,0.2349441519472748,1,0.3060836929362267,1,0.31666590203531086
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node289202.smt2,1,0.24192968592979014,1,0.5710989179788157,1,0.28732068999670446,1,0.2895766890142113,1,0.2216891059651971
BV/2017-Preiner-keymaera/to_left-node1505.smt2,1,0.24422551807947457,0,0.5112079750106204,1,0.2937500779516995,1,1.0483415820635855,1,161.08117976179346
BV/2017-Preiner-scholl-smt08/model/model_6_58.smt2,1,0.24126681592315435,0,1.9702943900192622,1,0.2772701901849359,1,0.2724515579175204,1,7.9032000850420445
BV/20190429-UltimateAutomizerSvcomp2019/jain_6_true-unreach-call_true-no-overflow_false-termination.i_2.smt2,0,1201.2706288271584,0,0.5175073129939847,1,0.29071653517894447,0,6.345007567899302,1,2.18984094588086
BV/2017-Preiner-tptp/NUM917=1.smt2,0,1201.2565046928357,0,0.40385613800026476,1,0.22220949386246502,1,0.27157225413247943,1,0.24681661697104573
BV/2017-Preiner-scholl-smt08/RND/RND_3_24.smt2,1,577.4865727899596,0,1201.7226988750044,0,1201.7247262001038,1,87.9277072919067,0,1201.7558813211508
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node264965.smt2,1,0.2684699709061533,1,0.6151166309718974,1,0.2661802410148084,1,0.26887682313099504,1,0.2513100719079375
BV/20190429-UltimateAutomizerSvcomp2019/jain_6_true-unreach-call_true-no-overflow_false-termination.i_16.smt2,0,1201.2555393790826,0,0.4708962930017151,1,0.28767089592292905,0,12.38202510587871,1,1.216054230928421
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node292166.smt2,1,0.30391159816645086,1,0.5888116129790433,1,0.2571649728342891,1,0.29672729689627886,1,0.24799971492029727
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node192976.smt2,1,0.2656533531844616,1,0.6119056689785793,1,0.2604912738315761,1,0.29404157493263483,1,0.2629652228206396
BV/2018-Preiner-cav18/check_bvugt_bvashr0_4bit.smt2,1,0.21872521587647498,0,0.723751045006793,1,0.22749843914061785,1,0.300589881837368,1,0.22509415284730494
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node345482.smt2,1,0.29165520099923015,1,0.6771406060142908,1,0.23532493109814823,1,0.2677041538991034,1,0.2217968930490315
BV/2017-Preiner-scholl-smt08/RND/RND_4_11.smt2,0,1201.3175468349364,0,1201.71689621298,1,1.2575781429186463,1,0.7870335101615638,1,160.38522063801065
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node605258.smt2,1,0.2494477580767125,1,0.5880381719907746,1,0.22740190592594445,1,0.26914798002690077,1,0.23057131003588438
BV/20170501-Heizmann-UltimateAutomizer/jain_6_true-unreach-call_true-no-overflow.i_58.smt2,0,1201.2483474791516,0,0.5807625849847682,1,0.2982882398646325,0,6.335397737799212,1,2.489260914037004
BV/2017-Preiner-keymaera/rbc-controllability-characterisation-node3299.smt2,0,1201.2341679730453,0,0.46907539301901124,1,0.23851996008306742,1,0.29890005802735686,1,240.32486187992617
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node632840.smt2,1,0.28476110799238086,1,0.6515082360128872,1,0.2435969728976488,1,0.2757130099926144,1,0.255373063031584
BV/2017-Preiner-keymaera/binary_driver-2007-10-09-node13791.smt2,1,1.9432585809845477,0,1.0303350129979663,1,0.3132311070803553,1,6.750420482829213,1,161.99523948598653
BV/2017-Preiner-scholl-smt08/model/model_5_10.smt2,1,0.2637241359334439,0,0.6876877830072772,1,0.24439787189476192,1,0.27618064102716744,1,160.33798446296714
BV/2020-Preiner-fmcad20/inv/check_ic_distinct_x_s_64.smt2,1,0.33023883891291916,0,1201.7252042360196,1,0.27006275905296206,1,1.049244242021814,1,80.48103019897826
BV/2018-Preiner-cav18/check_bvuge_bvconcat0_34_32bit.smt2,1,0.24392684688791633,0,0.4540289390133694,1,0.23732598102651536,1,0.27591093303635716,1,0.25141798006370664
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node265077.smt2,1,0.2876510410569608,1,0.6132468529976904,1,0.2782147158868611,1,0.2712266279850155,1,0.22332232096232474
BV/2020-Preiner-fmcad20/inv/check_ic_x_s_4.smt2,1,0.21723491209559143,1,5.71190957701765,1,0.21982581191696227,1,0.2717020350974053,1,0.22214134503155947
BV/2017-Preiner-keymaera/intersection-example-simple.proof-node193438.smt2,1,0.2392838359810412,1,0.597637022001436,1,0.2548785009421408,1,0.2862262341659516,1,0.22649336699396372
